Code;Popularity;NameRu;NameEn;NameUa;CountryCode;Latitude;Longitude;GMT
GRY;0;Grimsey;Grimsey;Grimsey;IS;65.6833;-21.4;
GRZ;0;Грац;Graz;Грац;AT;47.0667;15.45;+1:00
GSA;0;Сабах;Sabah;Сабах;MY;3.76667;100.983;
GSB;0;Голдсборо;Goldsboro;Голдсборо;US;35.3849;-77.9928;-5:00
GSH;0;Goshen;Goshen;Goshen;US;41.5823;-85.8344;
GSO;0;Гринсборо;Greensboro;Грінсборо;US;36.0726;-79.792;-5:00
GSP;0;Гринвилль;Greenville;Грінвілль;US;34.85;-82.3833;-5:00
GSQ;0;Shark Elowainat;Shark Elowainat;Shark Elowainat;EG;22.5833;28.7167;
GST;0;Гласьер-Бей;Glacier Bay;Глас'єр-Бей;US;58.4275;-135.705;-9:00
GSY;0;Гримсби;Grimsby;Грімсбі;GB;53.5333;-0.05;+0:00
GTB;0;Гентинг;Genting;Гентінг;MY;2.11667;111.7;
GTE;0;Грут-Эйландт;Grte Eylandt;Грут-Ейландт;AU;-13.9722;136.453;
GTF;0;Грейт Фоллз;Great Falls;Грейт Фоллз;US;47.5002;-111.301;-7:00
GTI;0;Гюттин;Guettin;Гюттін;DE;54.3833;12.3167;+1:00
GTN;0;Маунт-Кук;Mt Cook;Маунт-Кук;NZ;-43.7667;170.136;
GTO;0;Горонтало;Gorontalo;Горонтало;ID;0.534444;123.062;
GTR;0;Колумбус;Columbus;Колумбус;US;33.45;-88.6;-6:00
GTT;0;Джорджтаун;Georgetown;Джорджтаун;AU;-33.3667;138.4;
GTY;0;Геттисбург;Gettysburg;Геттісбург;US;39.8309;-77.2311;-5:00
GUA;0;Гватемала-Сити;Guatemala City;Гватемала-Сіті;GT;14.6211;-90.5269;-6:00
GUC;0;Ганнисон;Gunnison;Ганнісон;US;38.5458;-106.925;-7:00
GUF;0;Галф Шорз;Gulf Shores;Галф Шорз;US;30.246;-87.7008;-6:00
GUG;0;Гуари;Guari;Гуарі;PG;-8.51667;146.9;
GUH;0;Ганнеда;Gunnedah;Ганнеда;AU;-30.9833;150.25;+11:00
GUI;0;Guiria;Guiria;Guiria;VE;10.6714;-63.3306;
GUJ;0;Guaratingueta;Guaratingueta;Guaratingueta;BR;-22.8164;-45.1925;
GUL;0;Гоулбурн;Goulburn;Гоулбурн;AU;-34.75;149.717;
GUM;0;Гуам;Guam;Гуам;GU;13.4444;144.737;+10:00
GUP;0;Галлап;Gallup;Галлап;US;35.5281;-108.743;-7:00
GUQ;0;Гуанаре;Guanare;Гуанаре;VE;9.05;-69.75;
GUR;0;Алотау;Alotau;Алотау;PG;-10.3;150.417;+10:00
GUT;0;Гютерсло;Gutersloh;Гютерсло;DE;51.9;8.38333;+1:00
GUU;0;Грундарфьордур;Grundarfjordur;Грундарфьордур;IS;64.9667;-23.1667;
GUW;0;Атырау;Atyrau;Атірау;KZ;47.1167;51.8833;+5:00
GUY;0;Гаймон;Guymon;Гаймон;US;36.6828;-101.482;-6:00
GUZ;0;Гуарапари;Guarapari;Гуарапарі;BR;-20.6667;-40.4975;
GVA;744;Женева;Geneva;Женєва;CH;46.2022;6.14569;+1:00
GVI;0;Грин-Ривер;Green River;Грін-Рівер;PG;-3.96667;141.15;
GVL;0;Гейнсвилль;Gainesville;Гейнсвілль;US;29.6516;-82.3248;
GVR;0;Говернадор-Валадарес;Governador Valadares;Говернадор-Валадарес;BR;-18.8511;-41.9494;-2:00
GVT;0;Гринвилль;Greenville;Грінвілль;US;35.6127;-77.3664;
GVX;0;Гавле;Gavle;Гавлє;SE;60.6667;17.1667;+1:00
GWD;0;Гвадар;Gwadar;Гвадар;PK;25.1156;62.3283;
GWE;0;Гверу;Gweru;Гвєру;ZW;-19.45;29.8167;+2:00
GWL;0;Гвалиор;Gwalior;Гваліор;IN;26.2236;78.1792;
GWO;0;Гринвуд;Greenwood;Грінвуд;US;33.495;-90.0889;-6:00
GWS;0;Гленвуд-Спрингс;Glenwood Springs;Глєнвуд-Спрінгс;US;39.5505;-107.325;-7:00
GWT;0;Вестерленд;Westerland;Вестерленд;DE;54.9079;8.30326;+1:00
GWY;0;Голуэй;Galway;Голуей;IE;53.2719;-9.04889;+0:00
GXQ;0;Койайке;Coyhaique;Койайке;CL;-45.5752;-72.0662;-3:00
GXY;0;Greeley;Greeley;Greeley;US;40.4233;-104.709;
GYA;0;Guayaramerin;Guayaramerin;Guayaramerin;BO;-10.8;-65.3833;
GYE;0;Гуайяквил;Guayaquil;Гуайяквіл;EC;-2.16667;-79.9;-5:00
GYI;0;Гисеный;Gisenyi;Гісєній;RW;-1.70278;29.2564;+2:00
GYM;0;Гваймас;Guaymas;Гваймас;MX;27.9333;-110.9;-8:00
GYN;0;Гояния;Goiania;Гоянія;BR;-16.6786;-49.2539;-2:00
GYP;0;Гимпи;Gympie;Гімпі;AU;-26.1833;152.667;+10:00
GYR;0;Гудиер;Goodyear;Гудієр;US;33.4353;-112.358;-7:00
GYS;0;Гуаньюань;Guang Yuan;Гуаньюань;CN;32.395;105.7;+8:00
GYY;0;Гери;Gary;Гері;US;41.5934;-87.3464;-6:00
GZA;0;Газа;Gaza;Газа;PS;31.5;34.4667;+2:00
GZM;2;Гозо;Gozo;Гозо;MT;36.0494;14.25;+1:00
GZO;0;Гизо;Gizo;Гізо;SB;-8.11667;156.833;+11:00
GZT;0;Газиантеп;Gaziantep;Газіантеп;TR;37.0594;37.3825;+2:00
HAA;0;Хасвик;Hasvik;Хасвік;NO;70.4833;22.15;
HAC;0;Хачиджо Джима;Hachijo Jima;Хачіджо Джіма;JP;33.1133;139.791;+9:00
HAD;0;Халмстад;Halmstad;Халмстад;SE;56.6714;12.8556;+1:00
HAG;0;Гаага;The Hague;Гаага;NL;52.0767;4.29861;
HAJ;8;Ганновер;Hanover;Ганновер;DE;52.3705;9.73322;+1:00
HAK;0;Хайкоу;Haikou;Хайкоу;CN;20.0458;110.342;+8:00
HAM;54;Гамбург;Hamburg;Гамбург;DE;53.55;10;+1:00
HAN;22;Ханой;Hanoi;Ханой;VN;21.0333;105.85;+7:00
HAP;0;Лонг-Айленд;Long Island;Лонг-Айленд;AU;-20.5;148.75;+10:00
HAR;0;Харрисбург;Harrisburg;Харрісбург;US;40.2737;-76.8844;-5:00
HAS;0;Хаиль;Hail;Хаїль;SA;27.55;41.3833;+3:00
HAU;0;Хаугезунд;Haugesund;Хаугезунд;NO;59.4119;5.2775;+1:00
HAV;218;Гавана;Havana;Гавана;CU;23.1319;-82.3642;-5:00
HAW;0;Haverfordwest;Haverfordwest;Haverfordwest;GB;51.8017;-4.97083;
HBA;0;Хобарт;Hobart;Хобарт;AU;-42.9167;147.333;+11:00
HBE;0;Борк Эль Араб;Borg El Arab;Борк Ель Араб;EG;30.9;29.6833;+2:00
HBG;0;Хаттисберг;Hattiesburg;Хаттісберг;US;31.3271;-89.2903;-6:00
HBI;0;Харбор-Айленд;Harbour Island;Харбор-Айленд;BS;25.5;-76.65;-5:00
HBT;0;Хафр-Альбатин;Hafr Albatin;Хафр-Альбатін;SA;27.8944;45.5264;+3:00
HCN;0;Хенчун;Hengchun;Хенчун;TW;22.0042;120.744;+8:00
HCQ;0;Холлз Крик;Halls Creek;Холлз Крік;AU;-18.2667;127.767;
HCR;0;Holy Cross;Holy Cross;Holy Cross;US;42.5953;-91.2235;
HDB;0;Хайдельберг;Heidelberg;Хайдельберг;DE;49.4167;8.7;+1:00
HDD;0;Хидерабад;Hyderabad;Хідерабад;PK;25.3222;68.3639;+5:00
HDF;0;Херингсдорф;Heringsdorf;Херінгсдорф;DE;53.9667;14.1667;+1:00
HDN;0;Хайден;Hayden;Хайден;US;47.766;-116.787;-7:00
HDS;0;Ходспрут;Hoedspruit;Ходспрут;ZA;-24.35;30.9667;+2:00
HDY;0;Хат Яи;Hat Yai;Хат Яї;TH;7.01667;100.467;+7:00
HEH;0;Хехо;Heho;Хехо;MM;20.7167;96.8167;+6:30
HEI;0;Хайде-Бюсум;Heide Buesum;Хайде-Бюсум;DE;54.1556;8.90278;+1:00
HEL;368;Хельсинки;Helsinki;Хельсінкі;FI;60.1756;24.9342;+2:00
HER;14;Гераклион;Heraklion;Геракліон;GR;35.325;25.1306;+2:00
HET;0;Хоххот;Hohhot;Хоххот;CN;40.8106;111.652;+8:00
HEV;0;Хуэльва;Huelva;Хуельва;ES;37.2583;-6.95083;
HEZ;0;Натчез;Natchez;Натчез;US;31.5604;-91.4032;-6:00
HFA;12;Хайфа;Haifa;Хайфа;IL;32.8156;34.9892;+2:00
HFD;0;Хартфорд;Hartford;Хартфорд;US;41.7637;-72.6851;-5:00
HFE;0;Хефей;Hefei;Хефей;CN;31.8639;117.281;+8:00
HFN;0;Хорнафьордур;Hornafjordur;Хорнафьордур;IS;64.2833;-15.2667;+0:00
HFT;0;Хаммерфест;Hammerfest;Хаммерфест;NO;70.6617;23.6883;+1:00
HGA;0;Hargeisa;Hargeisa;Hargeisa;SO;9.56;44.065;
HGD;0;Хьюэнден;Hughenden;Хьюенден;AU;-20.85;144.2;+10:00
HGH;0;Ханчжоу;Hangzhou;Ханчжоу;CN;30.2553;120.169;+8:00
HGL;0;Хелголанд;Helgoland;Хелголанд;DE;54.1814;7.8863;+1:00
HGN;0;Ма Хонг Сон;Mae Hongson;Ма Хонг Сон;TH;19.2989;97.9764;+7:00
HGO;0;Korhogo;Korhogo;Korhogo;CI;9.45;-5.63333;
HGR;0;Хайгерстоун;Hagerstown;Хайгерстоун;US;39.6418;-77.72;-5:00
HGU;0;Маунт-Хаген;Mt Hagen;Маунт-Хаген;PG;-5.82722;144.295;+10:00
HHA;0;Хуанхуа;Huanghua;Хуанхуа;CN;35.8892;119.458;+8:00
HHE;0;Хатинохэ;Hachinohe;Хатінохе;JP;40.5;141.5;+9:00
HHH;0;Хилтон-Хед;Hilton Head;Хілтон-Хед;US;32.2167;-80.6833;-5:00
HHQ;0;Хуа Хин;Hua Hin;Хуа Хін;TH;12.5706;99.9588;+7:00
HHR;0;Хауторн;Hawthorne;Хауторн;US;33.9269;-118.336;-8:00
HIB;0;Хиббинг;Hibbing;Хіббінг;US;47.4272;-92.9377;-6:00
HID;0;Хорн-Айленд;Horn Island;Хорн-Айленд;AU;-10.6169;142.283;+10:00
HII;0;Лейк Хавасу Сити;Lake Havasu Cty;Лейк Хавасу Сіті;US;34.5683;-114.355;-7:00
HIJ;0;Хиросима;Hiroshima;Хіросіма;JP;34.4;132.45;+9:00
HIN;0;Чинджу;Chinju;Чінджу;KR;35.1928;128.085;+9:00
HIO;0;Хиллсборо;Hillsboro;Хіллсборо;US;45.5229;-122.99;-8:00
HIR;0;Хониара;Honiara;Хоніара;SB;-9.43333;159.95;+11:00
HIS;0;Хейман-Айленд;Hayman Island;Хейман-Айленд;AU;-20.0564;148.886;+10:00
HIX;0;Хива-Оа;Hiva Oa;Хіва-Оа;PF;-9.75;-139;
HJR;0;Кхаджурахо;Khajuraho;Кхаджурахо;IN;24.85;79.9333;+5:30
HKA;0;Блайтвилль;Blytheville;Блайтвілль;US;35.9273;-89.919;-6:00
HKB;0;Хили Лейк;Healy Lake;Хілі Лейк;US;63.8667;-148.967;-9:00
HKD;0;Хакодате;Hakodate;Хакодате;JP;41.7758;140.737;+9:00
HKG;96;Гонконг;Hong Kong;Гонконг;CN;22.3167;113.917;+8:00
HKK;0;Хокитика;Hokitika;Хокітіка;NZ;-42.7167;170.967;+13:00
HKN;0;Хоскинс;Hoskins;Хоскінс;PG;-5.45;150.4;+10:00
HKT;18;Пхукет;Phuket;Пхукет;TH;7.88333;98.4;+7:00
HKY;0;Хикори;Hickory;Хікорі;US;35.7332;-81.3412;-5:00
HLA;0;Лансерия;Lanseria;Лансерія;ZA;-26.0833;27.5833;+2:00
HLB;0;Бейтсвилль;Batesville;Бейтсвілль;US;39.3;-85.2167;-5:00
HLD;0;Хайлар;Hailar;Хайлар;CN;49.2;119.7;+8:00
HLF;0;Хултсфред;Hultsfred;Хултсфред;SE;57.4882;15.8436;+1:00
HLG;0;Уилинг;Wheeling;Уілінг;US;42.1392;-87.929;
HLJ;0;;;;LT;0;0;
HLM;0;Холланд;Holland;Холланд;US;42.7875;-86.1089;-5:00
HLN;0;Хелена;Helena;Хелена;US;46.5927;-112.036;-7:00
HLQ;0;Agrinion;Agrinion;Agrinion;GR;38.6214;21.4078;
HLS;0;Сент Хеленс;St Helens;Сент Хеленс;AU;-41.2667;148.25;+11:00
HLT;0;Гамильтон;Hamilton;Гамільтон;AU;-37.75;142.033;
HLW;0;Хлухлуве;Hluhluwe;Хлухлуве;ZA;-28.0333;32.2833;+2:00
HLY;0;Холихед;Holyhead;Холіхед;GB;53.3062;-4.63211;+0:00
HLZ;0;Гамильтон;Hamilton;Гамільтон;NZ;-37.7833;175.283;+13:00
HMA;0;Ханты-Мансийск;Khanty Mansiysk;Ханти-Мансійськ;RU;61.0042;69.0019;+6:00
HME;0;Хасси Мессаоуд;Hassi Messaoud;Хассі Мессаоуд;DZ;31.7019;6.05444;+1:00
HMJ;0;Хмельницкий;Khmelnytskyi;;UA;49.4167;27;
HMO;6;Хермосилльо;Hermosillo;Хермосілльо;MX;29.0667;-110.967;-8:00
HMR;0;Хамар;Hamar;Хамар;NO;60.8;11.1167;+1:00
HMT;0;Хемет;Hemet;Хемет;US;33.7475;-116.972;
HMV;0;Хемаван;Hemavan;Хемаван;SE;65.8199;15.0866;+1:00
HNA;0;Мориока;Morioka;Моріока;JP;39.7;141.15;+9:00
HNB;0;Хантингбург;Huntingburg;Хантінгбург;US;38.2989;-86.955;-5:00
HNC;0;Hatteras;Hatteras;Hatteras;US;35.2193;-75.6902;
HNH;0;Хуна;Hoonah;Хуна;US;58.11;-135.444;-9:00
HNK;0;Хинчинбрук-Айленд;Hinchinbrooke Is;Хінчінбрук-Айленд;AU;-18.3833;146.283;
HNL;42;Гонолулу;Honolulu;Гонолулу;US;21.3069;-157.858;-10:00
HNM;0;Гана;Hana;Гана;US;20.7581;-155.99;-10:00
HNS;0;Хейнс;Haines;Хейнс;US;59.2358;-135.445;-9:00
HNY;0;Хеньян;Hengyang;Хеньян;CN;26.8881;112.615;+8:00
HOB;0;Хоббс;Hobbs;Хоббс;US;32.7026;-103.136;-7:00
HOD;0;Ходейда;Hodeidah;Ходейда;YE;14.7472;42.9828;+3:00
HOF;0;Хофуф;Hofuf;Хофуф;SA;25.5;49.8333;+3:00
HOG;4;Голгуин;Holguin;Голгуїн;CU;20.8872;-76.2631;-5:00
HOI;0;Хао-Айленд;Hao Island;Хао-Айленд;PF;-18.15;-140.95;
HOM;0;Хомер;Homer;Хомер;US;59.6425;-151.548;-9:00
HON;0;Гурон;Huron;Гурон;US;44.3633;-98.2143;-6:00
HOP;0;Хопкинсвилль;Hopkinsville;Хопкінсвілль;US;36.8656;-87.4886;-6:00
HOQ;0;Хоф;Hof De;Хоф;DE;50.2892;11.8622;+1:00
HOR;0;Хорта;Horta;Хорта;PT;38.5333;-28.6333;-1:00
HOT;0;Хот Спрингз;Hot Springs;Хот Спрінгз;US;34.4789;-93.0961;-6:00
HOU;123;Хьюстон;Houston;Хьюстон;US;29.7633;-95.3633;-6:00
HOV;0;Орста-Волда;Orsta Volda;Орста-Волда;NO;62.1833;6.15;+1:00
HPA;0;Хаапай;Ha Apai;Хаапай;TO;-19.8167;-174.333;+13:00
HPB;0;Hooper Bay;Hooper Bay;Hooper Bay;US;61.5311;-166.097;
HPH;0;Хейфонг;Haiphong;Хейфонг;VN;20.8561;106.682;+7:00
HPN;0;Уайт Плеинс;White Plains;Уайт Плейнс;US;41.034;-73.7629;-5:00
HPP;0;Poipet;Poipet;Poipet;KH;13.6561;102.563;
HPV;0;Принсвилль;Princeville;Прінсвілль;US;35.8896;-77.5322;-10:00
HQM;0;Hoquaim;Hoquaim;Hoquaim;US;46.9711;-123.936;
HRB;0;Харбин;Harbin;Харбін;CN;45.75;126.65;+8:00
HRD;0;Harstad;Harstad;Harstad;NO;68.8025;16.5456;
HRE;0;Хараре;Harare;Хараре;ZW;-17.8639;31.0297;+2:00
HRG;52;Хургада;Hurghada;Хургада;EG;27.2574;33.8129;+2:00
HRK;10;Харьков;Kharkov;Харків;UA;50;36.25;+2:00
HRL;0;Харлинген;Harlingen;Харлінген;US;26.1906;-97.6961;-6:00
HRO;0;Харрисон;Harrison;Харрісон;US;40.969;-73.7126;-6:00
HRS;0;Харрисмит;Harrismith;Харісміт;ZA;-28.2833;29.1333;+2:00
HRT;0;Херрогейт;Harrogate;Херрогейт;GB;53.9833;-1.53333;+0:00
HRZ;0;Хоризонтина;Horizontina;Хорізонтіна;BR;-27.6258;-54.3078;-2:00
HSG;0;Сага;Saga;Сага;JP;33.25;130.3;+9:00
HSI;0;Гастингс;Hastings;Гастінгс;US;40.6056;-98.4269;-6:00
HSK;0;Уеска;Huesca;Уеска;ES;42.1362;-0.408704;
HSL;0;Huslia;Huslia;Huslia;US;65.6986;-156.4;-9:00
HSM;0;Оршам;Horsham;Оршам;AU;-36.7167;142.2;
HSN;0;Жушань;Zhoushan;Жушань;CN;30.0203;122.098;+8:00
HSP;0;Хот Спрингз;Hot Springs;Хот Спрінгз;US;37.9506;-79.8339;-5:00
HST;0;Хоумстед;Homestead;Хоумстед;US;25.4687;-80.4776;-5:00
HSV;0;Хантсвилль;Huntsville;Хантсвілль;US;34.6428;-86.7756;-6:00
HSZ;0;Схинчу;Hsinchun;Схінчу;TW;24.8167;120.933;+8:00
HTA;6;Чита;Chita;Чіта;RU;52.0333;113.55;+10:00
HTF;0;Хэтфилд;Hatfield;Хетфілд;GB;51.765;-0.248333;+0:00
HTG;0;Хатанга;Khatanga;;RU;71.9667;102.5;+8:00
HTH;0;Хауторн;Hawthorne;Хауторн;US;33.9164;-118.353;
HTI;0;Хамильтон-Айленд;Hamilton Island;Хамільтон-Айленд;AU;-20.3667;148.95;+10:00
HTN;0;Hotan;Hotan;Hotan;CN;37.0997;79.9269;
HTO;0;Ист Гемптон;East Hampton;Іст Гемптон;US;37.0374;-76.3316;-5:00
HTR;0;Hateruma;Hateruma;Hateruma;JP;24.05;123.783;
HTS;0;Хантингтон;Huntington;Хантінгтон;US;38.4192;-82.4452;-5:00
HTV;0;Хантсвилль;Huntsville;Хантсвілль;US;30.7167;-95.55;-6:00
HUC;0;Хумакао;Humacao;Хумакао;US;18.14;-65.8011;-4:00
HUE;0;Humera;Humera;Humera;ET;14.25;36.5833;
HUF;0;Терре-От;Terre Haute;Терре-От;US;39.4667;-87.4139;-5:00
HUH;0;Хуахин;Huahine;Хуахін;PF;-16.75;-151;-10:00
HUI;0;Гуе;Hu PG;Гує;VN;16.3992;107.703;+7:00
HUM;0;Хоума;Houma;Хоума;US;29.5958;-90.7195;-6:00
HUN;2;Хуалянь;Hualien;Хуалянь;TW;23.9769;121.604;+8:00
HUS;0;Хьюз;Hughes;Хьюз;US;34.9493;-90.4715;-9:00
HUT;0;Хатчинсон;Hutchinson;Хатчінсон;US;38.0608;-97.9298;-6:00
HUU;0;Уануко;Huanuco;Уануко;PE;-9.91667;-76.2333;-5:00
HUV;0;Худиксвалл;Hudiksvall;Худіксвалл;SE;61.7333;17.1125;+1:00
HUX;0;Санта Круз Хуатулко;Santa Cruz Huatulco;Санта Круз Хуатулко;MX;15.75;-96.1333;-6:00
HUY;4;Хамберсайд;Humberside;Хамберсайд;GB;53.5833;-0.35;+0:00
HUZ;0;Хуйджоу;Huizhou;Хуйджоу;CN;23.0833;114.4;+8:00
HVA;0;Аналалава;Analalava;Аналалава;MG;-25.2667;45.0667;
HVB;0;Херви Бей;Hervey Bay;Херві Бей;AU;-25.2833;152.833;+10:00
HVE;0;Хенксвилль;Hanksville;Хенксвілль;US;38.373;-110.714;-7:00
HVG;0;Хоннигсвог;Honningsvag;Хоннігсвог;NO;70.9766;25.9826;+1:00
HVK;0;Holmavik;Holmavik;Holmavik;IS;65.7167;-21.6833;
HVN;0;Нью-Хейвен;New Haven;Нью-Хейвен;US;41.3082;-72.9282;-5:00
HVR;0;Гавр;Havre;Гавр;US;48.5444;-109.761;-7:00
HVS;0;Hartsville;Hartsville;Hartsville;US;34.374;-80.0734;
HWA;0;Хавабанго;Hawabango;Хавабанго;PG;-7.43333;145.967;
HWD;0;Хейвард;Hayward;Хейвард;US;37.6667;-122.083;-8:00
HWI;0;Hawk Inlet;Hawk Inlet;Hawk Inlet;US;58.1258;-134.753;
HWN;0;Хванге;Hwange;Хванге;ZW;-18.3667;26.4833;+2:00
HXX;0;Хей;Hay AU;Хей;AU;-34.5167;144.833;
HYA;0;Хианнис;Hyannis;Хіанніс;US;41.6529;-70.2828;-5:00
HYC;0;High Wycombe;High Wycombe;High Wycombe;GB;51.6333;-0.766667;
HYD;0;Хайдерабад;Hyderabad;Хайдерабад;IN;17.3753;78.4744;+5:30
HYF;0;Hayfields;Hayfields;Hayfields;PG;-3.63333;143.05;
HYG;0;Hydaburg;Hydaburg;Hydaburg;US;55.2081;-132.827;
HYN;0;Хуанань;Huangyan;Хуанань;CN;28.6478;121.259;+8:00
HYR;0;Хейвард;Hayward;Хейвард;US;46.0244;-91.4444;-6:00
HYS;0;Хэйс;Hays;Хейс;US;38.8792;-99.3268;-6:00
HZG;0;Hanzhong;Hanzhong;Hanzhong;CN;33.0728;107.03;
HZK;0;Хусавик;Husavik;Хусавік;IS;66.05;-17.35;+0:00
HZL;0;Hazelton;Hazelton;Hazelton;US;42.5963;-114.136;
IAA;0;Игарка;Igarka;Игарка;RU;67.4333;86.6333;+8:00
IAG;0;Ниагара Фоллз;Niagara Falls;Ніагара Фоллз;US;43.0945;-79.0567;-5:00
IAM;0;In Amenas;In Amenas;In Amenas;DZ;28.0511;9.63806;
IAN;0;Kiana;Kiana;Kiana;US;66.975;-160.423;
IAR;0;Ярославль;Yaroslavl;Ярославль;RU;57.6299;39.8737;+4:00
IAS;0;Иаси;Iasi;Іасі;RO;47.1667;27.6;+2:00
IBA;0;Ibadan;Ibadan;Ibadan;NG;7.38778;3.89639;
IBE;0;Ибаги;Ibague;Ібагі;CO;4.43889;-75.2322;
IBZ;16;Ибица;Ibiza;Ібіца;ES;38.9088;1.43296;+1:00
ICI;0;Cicia;Cicia;Cicia;FJ;-17.75;-179.3;
ICK;0;Nieuw Nickerie;Nieuw Nickerie;Nieuw Nickerie;SR;5.95;-56.9833;
ICT;0;Вичита;Wichita;Вічіта;US;37.6922;-97.3375;-6:00
IDA;0;Айдахо Фоллз;Idaho Falls;Айдахо Фоллз;US;43.4666;-112.034;-7:00
IDI;0;Индиана;Indiana;Індіана;US;40.6167;-79.15;-5:00
IDN;0;Indagen;Indagen;Indagen;PG;-6.23333;147.25;
IDR;0;Индор;Indore;Індор;IN;22.7179;75.8333;+5:30
IEG;0;Зелена-Гора;Zielona;Зелена-Гора;PL;52.9333;20.85;+1:00
IEV;1194;Киев;Kiev;Київ;UA;50.4333;30.5167;+2:00
IFJ;0;Исафьордур;Isafjordur;Ісафьордур;IS;66.0833;-23.15;+0:00
IFN;0;Исфахан;Isfahan;Ісфахан;IR;32.6597;51.6714;+3:30
IFO;0;Ивано-Франковск;Ivano Frankovsk;Івано-Франківськ;UA;48.9172;24.7072;+2:00
IFP;0;Буллхед;Bullhead City;Буллхед;US;35.1478;-114.568;-7:00
IGA;0;Инагуа;Inagua;Інагуа;BS;21.0833;-73.3;
IGG;0;Igiugig;Igiugig;Igiugig;US;59.3278;-155.895;
IGH;0;Ингэм;Ingham;Інгем;AU;-18.65;146.167;+10:00
IGM;0;Кингман;Kingman;Кінгман;US;35.1894;-114.053;-7:00
IGO;0;Чигородо;Chigoro;Чігородо;CO;7.68167;-76.6867;
IGR;0;Игуасу;Iguazu;Ігуасу;AR;-25.7417;-54.4658;-2:00
IGU;0;Игуасу-Фоллз;Iguassu Falls;Ігуасу-Фоллз;BR;-25.6;-54.4833;-2:00
IHN;0;Qishn;Qishn;Qishn;YE;15.4228;51.6814;
IHO;0;Ihosy;Ihosy;Ihosy;MG;-22.4;46.1167;
IHU;0;Ihu Pg;Ihu Pg;Ihu Pg;PG;-7.9;145.383;
IIA;0;Inishmaan;Inishmaan;Inishmaan;IE;53.0917;-9.58556;
IIS;0;Ниссан;Nissan;Ніссан;PG;-4.33333;154.342;
IJK;0;Ижевск;Izhevsk;Іжевськ;RU;56.85;53.2333;+4:00
IJX;0;Джексонвилл;Jacksonville;Джексонвілл;US;39.7742;-90.2372;-6:00
IKI;0;Ики Япония;Iki Jp;Ікі Японія;JP;33.7456;129.788;
IKK;0;Канкаки;Kankakee;Канкакі;US;41.12;-87.8612;-6:00
IKP;0;Инкерман;Inkerman;Інкерман;AU;-19.75;147.483;
IKS;0;Тикси;Tiksi;;RU;71.7;128.9;+10:00
IKT;18;Иркутск;Irkutsk;Іркутськ;RU;52.2978;104.296;+9:00
ILE;0;Килин;Killeen;Кілін;US;31.1171;-97.7278;-6:00
ILF;0;Илфорд;Ilford;Ілфорд;CA;56.0667;-95.6167;-6:00
ILG;0;Вилмингтон;Wilmington;Вілмінгтон;US;39.6783;-75.6075;-5:00
ILI;0;Iliamna;Iliamna;Iliamna;US;59.7528;-154.908;
ILM;0;Вилмингтон;Wilmington;Вілмінгтон;US;34.2669;-77.9039;-5:00
ILO;0;Йоило;Iloilo;Йоїло;PH;10.6969;122.564;+8:00
ILP;0;Иль де Пэн;Ile Des Pins;Іль де Пен;NC;-22.6167;167.5;+11:00
ILR;0;Ilorin;Ilorin;Ilorin;NG;8.5;4.55;
ILY;0;Айли;Islay;Айлі;GB;55.8;-6.2;+0:00
ILZ;0;Жилина;Zilina;Жиліна;SK;49.2231;18.7394;+1:00
IMA;0;Iamalele;Iamalele;Iamalele;PG;-9.46667;150.5;
IMD;0;Imonda;Imonda;Imonda;PG;-3.33333;141.167;
IMF;0;Imphal;Imphal;Imphal;IN;24.8167;93.95;
